Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_B10060_001,SE_B10060_002,SE_B10060_003,PCT_SE_B10060_002,PCT_SE_B10060_003
6037575202,14000US06037575202,Census Tract 5752.02,"Census Tract 5752.02, Los Angeles County, California",ca,140,0,ACSSF,5771,,,,,6,37,,,,575202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183,8,175,4.37,95.63
6037575300,14000US06037575300,Census Tract 5753,"Census Tract 5753, Los Angeles County, California",ca,140,0,ACSSF,5772,,,,,6,37,,,,575300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133,19,114,14.29,85.71
6037575401,14000US06037575401,Census Tract 5754.01,"Census Tract 5754.01, Los Angeles County, California",ca,140,0,ACSSF,5773,,,,,6,37,,,,575401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,11,35,23.91,76.09
6037575402,14000US06037575402,Census Tract 5754.02,"Census Tract 5754.02, Los Angeles County, California",ca,140,0,ACSSF,5774,,,,,6,37,,,,575402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139,19,120,13.67,86.33
6037575500,14000US06037575500,Census Tract 5755,"Census Tract 5755, Los Angeles County, California",ca,140,0,ACSSF,5775,,,,,6,37,,,,575500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,
6037575801,14000US06037575801,Census Tract 5758.01,"Census Tract 5758.01, Los Angeles County, California",ca,140,0,ACSSF,5776,,,,,6,37,,,,575801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,24,18,57.14,42.86
6037575802,14000US06037575802,Census Tract 5758.02,"Census Tract 5758.02, Los Angeles County, California",ca,140,0,ACSSF,5777,,,,,6,37,,,,575802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167,70,97,41.92,58.08
6037575803,14000US06037575803,Census Tract 5758.03,"Census Tract 5758.03, Los Angeles County, California",ca,140,0,ACSSF,5778,,,,,6,37,,,,575803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142,44,98,30.99,69.01
6037575901,14000US06037575901,Census Tract 5759.01,"Census Tract 5759.01, Los Angeles County, California",ca,140,0,ACSSF,5779,,,,,6,37,,,,575901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,506,160,346,31.62,68.38
6037575902,14000US06037575902,Census Tract 5759.02,"Census Tract 5759.02, Los Angeles County, California",ca,140,0,ACSSF,5780,,,,,6,37,,,,575902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385,295,90,76.62,23.38
6037576001,14000US06037576001,Census Tract 5760.01,"Census Tract 5760.01, Los Angeles County, California",ca,140,0,ACSSF,5781,,,,,6,37,,,,576001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1195,623,572,52.13,47.87
6037576200,14000US06037576200,Census Tract 5762,"Census Tract 5762, Los Angeles County, California",ca,140,0,ACSSF,5782,,,,,6,37,,,,576200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,488,273,215,55.94,44.06
6037576301,14000US06037576301,Census Tract 5763.01,"Census Tract 5763.01, Los Angeles County, California",ca,140,0,ACSSF,5783,,,,,6,37,,,,576301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186,105,81,56.45,43.55
6037576302,14000US06037576302,Census Tract 5763.02,"Census Tract 5763.02, Los Angeles County, California",ca,140,0,ACSSF,5784,,,,,6,37,,,,576302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,26,61,29.89,70.11
6037576401,14000US06037576401,Census Tract 5764.01,"Census Tract 5764.01, Los Angeles County, California",ca,140,0,ACSSF,5785,,,,,6,37,,,,576401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129,12,117,9.3,90.7
6037576402,14000US06037576402,Census Tract 5764.02,"Census Tract 5764.02, Los Angeles County, California",ca,140,0,ACSSF,5786,,,,,6,37,,,,576402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322,70,252,21.74,78.26
6037576403,14000US06037576403,Census Tract 5764.03,"Census Tract 5764.03, Los Angeles County, California",ca,140,0,ACSSF,5787,,,,,6,37,,,,576403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173,50,123,28.9,71.1
6037576501,14000US06037576501,Census Tract 5765.01,"Census Tract 5765.01, Los Angeles County, California",ca,140,0,ACSSF,5788,,,,,6,37,,,,576501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134,51,83,38.06,61.94
6037576502,14000US06037576502,Census Tract 5765.02,"Census Tract 5765.02, Los Angeles County, California",ca,140,0,ACSSF,5789,,,,,6,37,,,,576502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320,171,149,53.44,46.56
6037576503,14000US06037576503,Census Tract 5765.03,"Census Tract 5765.03, Los Angeles County, California",ca,140,0,ACSSF,5790,,,,,6,37,,,,576503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246,113,133,45.93,54.07
6037576601,14000US06037576601,Census Tract 5766.01,"Census Tract 5766.01, Los Angeles County, California",ca,140,0,ACSSF,5791,,,,,6,37,,,,576601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,449,299,150,66.59,33.41
6037576602,14000US06037576602,Census Tract 5766.02,"Census Tract 5766.02, Los Angeles County, California",ca,140,0,ACSSF,5792,,,,,6,37,,,,576602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,583,401,182,68.78,31.22
6037576700,14000US06037576700,Census Tract 5767,"Census Tract 5767, Los Angeles County, California",ca,140,0,ACSSF,5793,,,,,6,37,,,,576700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,858,604,254,70.4,29.6
6037576801,14000US06037576801,Census Tract 5768.01,"Census Tract 5768.01, Los Angeles County, California",ca,140,0,ACSSF,5794,,,,,6,37,,,,576801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,537,345,192,64.25,35.75
6037576802,14000US06037576802,Census Tract 5768.02,"Census Tract 5768.02, Los Angeles County, California",ca,140,0,ACSSF,5795,,,,,6,37,,,,576802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,459,353,106,76.91,23.09
6037576901,14000US06037576901,Census Tract 5769.01,"Census Tract 5769.01, Los Angeles County, California",ca,140,0,ACSSF,5796,,,,,6,37,,,,576901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190,68,122,35.79,64.21
6037576903,14000US06037576903,Census Tract 5769.03,"Census Tract 5769.03, Los Angeles County, California",ca,140,0,ACSSF,5797,,,,,6,37,,,,576903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213,59,154,27.7,72.3
6037576904,14000US06037576904,Census Tract 5769.04,"Census Tract 5769.04, Los Angeles County, California",ca,140,0,ACSSF,5798,,,,,6,37,,,,576904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343,146,197,42.57,57.43
6037577000,14000US06037577000,Census Tract 5770,"Census Tract 5770, Los Angeles County, California",ca,140,0,ACSSF,5799,,,,,6,37,,,,577000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,721,562,159,77.95,22.05
6037577100,14000US06037577100,Census Tract 5771,"Census Tract 5771, Los Angeles County, California",ca,140,0,ACSSF,5800,,,,,6,37,,,,577100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1092,859,233,78.66,21.34
6037577200,14000US06037577200,Census Tract 5772,"Census Tract 5772, Los Angeles County, California",ca,140,0,ACSSF,5801,,,,,6,37,,,,577200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,852,676,176,79.34,20.66
6037577300,14000US06037577300,Census Tract 5773,"Census Tract 5773, Los Angeles County, California",ca,140,0,ACSSF,5802,,,,,6,37,,,,577300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,752,694,58,92.29,7.71
6037577400,14000US06037577400,Census Tract 5774,"Census Tract 5774, Los Angeles County, California",ca,140,0,ACSSF,5803,,,,,6,37,,,,577400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,531,438,93,82.49,17.51
6037577501,14000US06037577501,Census Tract 5775.01,"Census Tract 5775.01, Los Angeles County, California",ca,140,0,ACSSF,5804,,,,,6,37,,,,577501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1148,985,163,85.8,14.2
6037577504,14000US06037577504,Census Tract 5775.04,"Census Tract 5775.04, Los Angeles County, California",ca,140,0,ACSSF,5805,,,,,6,37,,,,577504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296,254,42,85.81,14.19
6037577602,14000US06037577602,Census Tract 5776.02,"Census Tract 5776.02, Los Angeles County, California",ca,140,0,ACSSF,5806,,,,,6,37,,,,577602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1068,943,125,88.3,11.7
6037577603,14000US06037577603,Census Tract 5776.03,"Census Tract 5776.03, Los Angeles County, California",ca,140,0,ACSSF,5807,,,,,6,37,,,,577603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2556,2049,507,80.16,19.84
6037577604,14000US06037577604,Census Tract 5776.04,"Census Tract 5776.04, Los Angeles County, California",ca,140,0,ACSSF,5808,,,,,6,37,,,,577604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,627,499,128,79.59,20.41
6037599000,14000US06037599000,Census Tract 5990,"Census Tract 5990, Los Angeles County, California",ca,140,0,ACSSF,5809,,,,,6,37,,,,599000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,434,417,17,96.08,3.92
6037599100,14000US06037599100,Census Tract 5991,"Census Tract 5991, Los Angeles County, California",ca,140,0,ACSSF,5810,,,,,6,37,,,,599100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,17,0,100,0
6037600100,14000US06037600100,Census Tract 6001,"Census Tract 6001, Los Angeles County, California",ca,140,0,ACSSF,5811,,,,,6,37,,,,600100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,392,0,392,0,100
6037600201,14000US06037600201,Census Tract 6002.01,"Census Tract 6002.01, Los Angeles County, California",ca,140,0,ACSSF,5812,,,,,6,37,,,,600201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172,0,172,0,100
6037600202,14000US06037600202,Census Tract 6002.02,"Census Tract 6002.02, Los Angeles County, California",ca,140,0,ACSSF,5813,,,,,6,37,,,,600202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,477,0,477,0,100
6037600302,14000US06037600302,Census Tract 6003.02,"Census Tract 6003.02, Los Angeles County, California",ca,140,0,ACSSF,5814,,,,,6,37,,,,600302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,698,9,689,1.29,98.71
6037600303,14000US06037600303,Census Tract 6003.03,"Census Tract 6003.03, Los Angeles County, California",ca,140,0,ACSSF,5815,,,,,6,37,,,,600303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140,0,140,0,100
6037600304,14000US06037600304,Census Tract 6003.04,"Census Tract 6003.04, Los Angeles County, California",ca,140,0,ACSSF,5816,,,,,6,37,,,,600304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186,0,186,0,100
6037600400,14000US06037600400,Census Tract 6004,"Census Tract 6004, Los Angeles County, California",ca,140,0,ACSSF,5817,,,,,6,37,,,,600400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,817,10,807,1.22,98.78
6037600501,14000US06037600501,Census Tract 6005.01,"Census Tract 6005.01, Los Angeles County, California",ca,140,0,ACSSF,5818,,,,,6,37,,,,600501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,584,0,584,0,100
6037600502,14000US06037600502,Census Tract 6005.02,"Census Tract 6005.02, Los Angeles County, California",ca,140,0,ACSSF,5819,,,,,6,37,,,,600502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,443,35,408,7.9,92.1
6037600601,14000US06037600601,Census Tract 6006.01,"Census Tract 6006.01, Los Angeles County, California",ca,140,0,ACSSF,5820,,,,,6,37,,,,600601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,523,7,516,1.34,98.66
6037600602,14000US06037600602,Census Tract 6006.02,"Census Tract 6006.02, Los Angeles County, California",ca,140,0,ACSSF,5821,,,,,6,37,,,,600602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,0,43,0,100
6037600702,14000US06037600702,Census Tract 6007.02,"Census Tract 6007.02, Los Angeles County, California",ca,140,0,ACSSF,5822,,,,,6,37,,,,600702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1093,17,1076,1.56,98.44
6037600703,14000US06037600703,Census Tract 6007.03,"Census Tract 6007.03, Los Angeles County, California",ca,140,0,ACSSF,5823,,,,,6,37,,,,600703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,788,24,764,3.05,96.95
6037600704,14000US06037600704,Census Tract 6007.04,"Census Tract 6007.04, Los Angeles County, California",ca,140,0,ACSSF,5824,,,,,6,37,,,,600704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,528,11,517,2.08,97.92
6037600801,14000US06037600801,Census Tract 6008.01,"Census Tract 6008.01, Los Angeles County, California",ca,140,0,ACSSF,5825,,,,,6,37,,,,600801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1041,15,1026,1.44,98.56
6037600802,14000US06037600802,Census Tract 6008.02,"Census Tract 6008.02, Los Angeles County, California",ca,140,0,ACSSF,5826,,,,,6,37,,,,600802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,444,15,429,3.38,96.62
6037600902,14000US06037600902,Census Tract 6009.02,"Census Tract 6009.02, Los Angeles County, California",ca,140,0,ACSSF,5827,,,,,6,37,,,,600902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,506,95,411,18.77,81.23
6037600911,14000US06037600911,Census Tract 6009.11,"Census Tract 6009.11, Los Angeles County, California",ca,140,0,ACSSF,5828,,,,,6,37,,,,600911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535,94,441,17.57,82.43
6037600912,14000US06037600912,Census Tract 6009.12,"Census Tract 6009.12, Los Angeles County, California",ca,140,0,ACSSF,5829,,,,,6,37,,,,600912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,639,98,541,15.34,84.66
6037601001,14000US06037601001,Census Tract 6010.01,"Census Tract 6010.01, Los Angeles County, California",ca,140,0,ACSSF,5830,,,,,6,37,,,,601001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205,30,175,14.63,85.37
6037601002,14000US06037601002,Census Tract 6010.02,"Census Tract 6010.02, Los Angeles County, California",ca,140,0,ACSSF,5831,,,,,6,37,,,,601002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,471,14,457,2.97,97.03
6037601100,14000US06037601100,Census Tract 6011,"Census Tract 6011, Los Angeles County, California",ca,140,0,ACSSF,5832,,,,,6,37,,,,601100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221,0,221,0,100
6037601202,14000US06037601202,Census Tract 6012.02,"Census Tract 6012.02, Los Angeles County, California",ca,140,0,ACSSF,5833,,,,,6,37,,,,601202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480,69,411,14.37,85.62
6037601211,14000US06037601211,Census Tract 6012.11,"Census Tract 6012.11, Los Angeles County, California",ca,140,0,ACSSF,5834,,,,,6,37,,,,601211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134,19,115,14.18,85.82
6037601212,14000US06037601212,Census Tract 6012.12,"Census Tract 6012.12, Los Angeles County, California",ca,140,0,ACSSF,5835,,,,,6,37,,,,601212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316,63,253,19.94,80.06
6037601301,14000US06037601301,Census Tract 6013.01,"Census Tract 6013.01, Los Angeles County, California",ca,140,0,ACSSF,5836,,,,,6,37,,,,601301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,483,143,340,29.61,70.39
6037601302,14000US06037601302,Census Tract 6013.02,"Census Tract 6013.02, Los Angeles County, California",ca,140,0,ACSSF,5837,,,,,6,37,,,,601302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,483,58,425,12.01,87.99
6037601303,14000US06037601303,Census Tract 6013.03,"Census Tract 6013.03, Los Angeles County, California",ca,140,0,ACSSF,5838,,,,,6,37,,,,601303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303,37,266,12.21,87.79
6037601401,14000US06037601401,Census Tract 6014.01,"Census Tract 6014.01, Los Angeles County, California",ca,140,0,ACSSF,5839,,,,,6,37,,,,601401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493,48,445,9.74,90.26
6037601402,14000US06037601402,Census Tract 6014.02,"Census Tract 6014.02, Los Angeles County, California",ca,140,0,ACSSF,5840,,,,,6,37,,,,601402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,826,107,719,12.95,87.05
6037601501,14000US06037601501,Census Tract 6015.01,"Census Tract 6015.01, Los Angeles County, California",ca,140,0,ACSSF,5841,,,,,6,37,,,,601501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203,22,181,10.84,89.16
6037601502,14000US06037601502,Census Tract 6015.02,"Census Tract 6015.02, Los Angeles County, California",ca,140,0,ACSSF,5842,,,,,6,37,,,,601502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217,9,208,4.15,95.85
6037601600,14000US06037601600,Census Tract 6016,"Census Tract 6016, Los Angeles County, California",ca,140,0,ACSSF,5843,,,,,6,37,,,,601600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398,17,381,4.27,95.73
6037601700,14000US06037601700,Census Tract 6017,"Census Tract 6017, Los Angeles County, California",ca,140,0,ACSSF,5844,,,,,6,37,,,,601700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334,0,334,0,100
6037601801,14000US06037601801,Census Tract 6018.01,"Census Tract 6018.01, Los Angeles County, California",ca,140,0,ACSSF,5845,,,,,6,37,,,,601801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227,0,227,0,100
6037601802,14000US06037601802,Census Tract 6018.02,"Census Tract 6018.02, Los Angeles County, California",ca,140,0,ACSSF,5846,,,,,6,37,,,,601802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263,18,245,6.84,93.16
6037601900,14000US06037601900,Census Tract 6019,"Census Tract 6019, Los Angeles County, California",ca,140,0,ACSSF,5847,,,,,6,37,,,,601900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296,0,296,0,100
6037602002,14000US06037602002,Census Tract 6020.02,"Census Tract 6020.02, Los Angeles County, California",ca,140,0,ACSSF,5848,,,,,6,37,,,,602002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294,38,256,12.93,87.07
6037602003,14000US06037602003,Census Tract 6020.03,"Census Tract 6020.03, Los Angeles County, California",ca,140,0,ACSSF,5849,,,,,6,37,,,,602003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,446,18,428,4.04,95.96
6037602004,14000US06037602004,Census Tract 6020.04,"Census Tract 6020.04, Los Angeles County, California",ca,140,0,ACSSF,5850,,,,,6,37,,,,602004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442,52,390,11.76,88.24
6037602103,14000US06037602103,Census Tract 6021.03,"Census Tract 6021.03, Los Angeles County, California",ca,140,0,ACSSF,5851,,,,,6,37,,,,602103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333,34,299,10.21,89.79
6037602104,14000US06037602104,Census Tract 6021.04,"Census Tract 6021.04, Los Angeles County, California",ca,140,0,ACSSF,5852,,,,,6,37,,,,602104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321,15,306,4.67,95.33
6037602105,14000US06037602105,Census Tract 6021.05,"Census Tract 6021.05, Los Angeles County, California",ca,140,0,ACSSF,5853,,,,,6,37,,,,602105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264,31,233,11.74,88.26
6037602106,14000US06037602106,Census Tract 6021.06,"Census Tract 6021.06, Los Angeles County, California",ca,140,0,ACSSF,5854,,,,,6,37,,,,602106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372,77,295,20.7,79.3
6037602200,14000US06037602200,Census Tract 6022,"Census Tract 6022, Los Angeles County, California",ca,140,0,ACSSF,5855,,,,,6,37,,,,602200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1085,528,557,48.66,51.34
6037602301,14000US06037602301,Census Tract 6023.01,"Census Tract 6023.01, Los Angeles County, California",ca,140,0,ACSSF,5856,,,,,6,37,,,,602301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1318,535,783,40.59,59.41
6037602302,14000US06037602302,Census Tract 6023.02,"Census Tract 6023.02, Los Angeles County, California",ca,140,0,ACSSF,5857,,,,,6,37,,,,602302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1549,918,631,59.26,40.74
6037602402,14000US06037602402,Census Tract 6024.02,"Census Tract 6024.02, Los Angeles County, California",ca,140,0,ACSSF,5858,,,,,6,37,,,,602402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,968,373,595,38.53,61.47
6037602403,14000US06037602403,Census Tract 6024.03,"Census Tract 6024.03, Los Angeles County, California",ca,140,0,ACSSF,5859,,,,,6,37,,,,602403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241,33,208,13.69,86.31
6037602404,14000US06037602404,Census Tract 6024.04,"Census Tract 6024.04, Los Angeles County, California",ca,140,0,ACSSF,5860,,,,,6,37,,,,602404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293,54,239,18.43,81.57
6037602504,14000US06037602504,Census Tract 6025.04,"Census Tract 6025.04, Los Angeles County, California",ca,140,0,ACSSF,5861,,,,,6,37,,,,602504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171,17,154,9.94,90.06
6037602505,14000US06037602505,Census Tract 6025.05,"Census Tract 6025.05, Los Angeles County, California",ca,140,0,ACSSF,5862,,,,,6,37,,,,602505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,23,54,29.87,70.13
6037602506,14000US06037602506,Census Tract 6025.06,"Census Tract 6025.06, Los Angeles County, California",ca,140,0,ACSSF,5863,,,,,6,37,,,,602506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,0,109,0,100
6037602507,14000US06037602507,Census Tract 6025.07,"Census Tract 6025.07, Los Angeles County, California",ca,140,0,ACSSF,5864,,,,,6,37,,,,602507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266,48,218,18.05,81.95
6037602508,14000US06037602508,Census Tract 6025.08,"Census Tract 6025.08, Los Angeles County, California",ca,140,0,ACSSF,5865,,,,,6,37,,,,602508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217,12,205,5.53,94.47
6037602509,14000US06037602509,Census Tract 6025.09,"Census Tract 6025.09, Los Angeles County, California",ca,140,0,ACSSF,5866,,,,,6,37,,,,602509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352,9,343,2.56,97.44
6037602600,14000US06037602600,Census Tract 6026,"Census Tract 6026, Los Angeles County, California",ca,140,0,ACSSF,5867,,,,,6,37,,,,602600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1886,212,1674,11.24,88.76
6037602700,14000US06037602700,Census Tract 6027,"Census Tract 6027, Los Angeles County, California",ca,140,0,ACSSF,5868,,,,,6,37,,,,602700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,989,12,977,1.21,98.79
6037602801,14000US06037602801,Census Tract 6028.01,"Census Tract 6028.01, Los Angeles County, California",ca,140,0,ACSSF,5869,,,,,6,37,,,,602801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281,0,281,0,100
6037602802,14000US06037602802,Census Tract 6028.02,"Census Tract 6028.02, Los Angeles County, California",ca,140,0,ACSSF,5870,,,,,6,37,,,,602802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1143,10,1133,0.87,99.13
6037602900,14000US06037602900,Census Tract 6029,"Census Tract 6029, Los Angeles County, California",ca,140,0,ACSSF,5871,,,,,6,37,,,,602900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,695,47,648,6.76,93.24
6037603001,14000US06037603001,Census Tract 6030.01,"Census Tract 6030.01, Los Angeles County, California",ca,140,0,ACSSF,5872,,,,,6,37,,,,603001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,875,119,756,13.6,86.4
6037603004,14000US06037603004,Census Tract 6030.04,"Census Tract 6030.04, Los Angeles County, California",ca,140,0,ACSSF,5873,,,,,6,37,,,,603004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130,27,103,20.77,79.23
6037603005,14000US06037603005,Census Tract 6030.05,"Census Tract 6030.05, Los Angeles County, California",ca,140,0,ACSSF,5874,,,,,6,37,,,,603005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,486,60,426,12.35,87.65
6037603006,14000US06037603006,Census Tract 6030.06,"Census Tract 6030.06, Los Angeles County, California",ca,140,0,ACSSF,5875,,,,,6,37,,,,603006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300,48,252,16,84
6037603101,14000US06037603101,Census Tract 6031.01,"Census Tract 6031.01, Los Angeles County, California",ca,140,0,ACSSF,5876,,,,,6,37,,,,603101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,574,140,434,24.39,75.61
6037603102,14000US06037603102,Census Tract 6031.02,"Census Tract 6031.02, Los Angeles County, California",ca,140,0,ACSSF,5877,,,,,6,37,,,,603102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,448,84,364,18.75,81.25
