Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_A14001_001,SE_A14001_002,SE_A14001_003,SE_A14001_004,SE_A14001_005,SE_A14001_006,SE_A14001_007,SE_A14001_008,SE_A14001_009,SE_A14001_010,SE_A14001_011,SE_A14001_012,SE_A14001_013,SE_A14001_014,SE_A14001_015,SE_A14001_016,SE_A14001_017,PCT_SE_A14001_002,PCT_SE_A14001_003,PCT_SE_A14001_004,PCT_SE_A14001_005,PCT_SE_A14001_006,PCT_SE_A14001_007,PCT_SE_A14001_008,PCT_SE_A14001_009,PCT_SE_A14001_010,PCT_SE_A14001_011,PCT_SE_A14001_012,PCT_SE_A14001_013,PCT_SE_A14001_014,PCT_SE_A14001_015,PCT_SE_A14001_016,PCT_SE_A14001_017
6037212701,14000US06037212701,Census Tract 2127.01,"Census Tract 2127.01, Los Angeles County, California",ca,140,0,ACSSF,4481,,,,,6,37,,,,212701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,810,55,58,60,68,89,33,15,35,18,59,50,59,54,21,65,71,6.79,7.16,7.41,8.4,10.99,4.07,1.85,4.32,2.22,7.28,6.17,7.28,6.67,2.59,8.02,8.77
6037212702,14000US06037212702,Census Tract 2127.02,"Census Tract 2127.02, Los Angeles County, California",ca,140,0,ACSSF,4482,,,,,6,37,,,,212702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1458,65,69,103,98,93,14,59,45,52,35,141,173,84,24,169,234,4.46,4.73,7.06,6.72,6.38,0.96,4.05,3.09,3.57,2.4,9.67,11.87,5.76,1.65,11.59,16.05
6037212800,14000US06037212800,Census Tract 2128,"Census Tract 2128, Los Angeles County, California",ca,140,0,ACSSF,4483,,,,,6,37,,,,212800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1477,105,91,129,70,103,76,101,23,132,47,68,99,110,103,89,131,7.11,6.16,8.73,4.74,6.97,5.15,6.84,1.56,8.94,3.18,4.6,6.7,7.45,6.97,6.03,8.87
6037212900,14000US06037212900,Census Tract 2129,"Census Tract 2129, Los Angeles County, California",ca,140,0,ACSSF,4484,,,,,6,37,,,,212900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1549,132,102,72,41,118,165,65,135,69,122,166,126,43,95,24,74,8.52,6.58,4.65,2.65,7.62,10.65,4.2,8.72,4.45,7.88,10.72,8.13,2.78,6.13,1.55,4.78
6037213100,14000US06037213100,Census Tract 2131,"Census Tract 2131, Los Angeles County, California",ca,140,0,ACSSF,4485,,,,,6,37,,,,213100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,938,71,54,64,49,74,116,30,38,38,30,76,110,37,30,30,91,7.57,5.76,6.82,5.22,7.89,12.37,3.2,4.05,4.05,3.2,8.1,11.73,3.94,3.2,3.2,9.7
6037213201,14000US06037213201,Census Tract 2132.01,"Census Tract 2132.01, Los Angeles County, California",ca,140,0,ACSSF,4486,,,,,6,37,,,,213201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1493,111,157,156,152,165,66,154,57,73,142,104,66,70,0,9,11,7.43,10.52,10.45,10.18,11.05,4.42,10.31,3.82,4.89,9.51,6.97,4.42,4.69,0,0.6,0.74
6037213202,14000US06037213202,Census Tract 2132.02,"Census Tract 2132.02, Los Angeles County, California",ca,140,0,ACSSF,4487,,,,,6,37,,,,213202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1304,79,142,120,59,87,82,128,106,60,107,130,89,30,31,54,0,6.06,10.89,9.2,4.52,6.67,6.29,9.82,8.13,4.6,8.21,9.97,6.83,2.3,2.38,4.14,0
6037213310,14000US06037213310,Census Tract 2133.10,"Census Tract 2133.10, Los Angeles County, California",ca,140,0,ACSSF,4488,,,,,6,37,,,,213310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1075,103,8,76,66,49,44,69,45,69,143,116,80,87,24,61,35,9.58,0.74,7.07,6.14,4.56,4.09,6.42,4.19,6.42,13.3,10.79,7.44,8.09,2.23,5.67,3.26
6037213320,14000US06037213320,Census Tract 2133.20,"Census Tract 2133.20, Los Angeles County, California",ca,140,0,ACSSF,4489,,,,,6,37,,,,213320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1053,86,143,145,132,43,32,56,126,4,48,85,115,21,0,17,0,8.17,13.58,13.77,12.54,4.08,3.04,5.32,11.97,0.38,4.56,8.07,10.92,1.99,0,1.61,0
6037213401,14000US06037213401,Census Tract 2134.01,"Census Tract 2134.01, Los Angeles County, California",ca,140,0,ACSSF,4490,,,,,6,37,,,,213401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1696,161,89,139,125,248,216,102,119,121,53,162,67,47,39,8,0,9.49,5.25,8.2,7.37,14.62,12.74,6.01,7.02,7.13,3.12,9.55,3.95,2.77,2.3,0.47,0
6037213402,14000US06037213402,Census Tract 2134.02,"Census Tract 2134.02, Los Angeles County, California",ca,140,0,ACSSF,4491,,,,,6,37,,,,213402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1603,94,108,171,168,45,93,92,156,99,158,154,141,88,19,7,10,5.86,6.74,10.67,10.48,2.81,5.8,5.74,9.73,6.18,9.86,9.61,8.8,5.49,1.19,0.44,0.62
6037214000,14000US06037214000,Census Tract 2140,"Census Tract 2140, Los Angeles County, California",ca,140,0,ACSSF,4492,,,,,6,37,,,,214000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1350,68,0,27,80,42,65,8,27,89,36,84,83,132,86,189,334,5.04,0,2,5.93,3.11,4.81,0.59,2,6.59,2.67,6.22,6.15,9.78,6.37,14,24.74
6037214100,14000US06037214100,Census Tract 2141,"Census Tract 2141, Los Angeles County, California",ca,140,0,ACSSF,4493,,,,,6,37,,,,214100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1640,70,26,61,21,26,48,97,41,30,12,121,229,166,77,173,442,4.27,1.59,3.72,1.28,1.59,2.93,5.91,2.5,1.83,0.73,7.38,13.96,10.12,4.7,10.55,26.95
6037214400,14000US06037214400,Census Tract 2144,"Census Tract 2144, Los Angeles County, California",ca,140,0,ACSSF,4494,,,,,6,37,,,,214400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1745,100,48,0,125,14,58,43,14,44,110,261,252,120,132,212,212,5.73,2.75,0,7.16,0.8,3.32,2.46,0.8,2.52,6.3,14.96,14.44,6.88,7.56,12.15,12.15
6037214501,14000US06037214501,Census Tract 2145.01,"Census Tract 2145.01, Los Angeles County, California",ca,140,0,ACSSF,4495,,,,,6,37,,,,214501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1405,112,31,46,44,19,40,16,18,16,87,132,160,184,107,188,205,7.97,2.21,3.27,3.13,1.35,2.85,1.14,1.28,1.14,6.19,9.4,11.39,13.1,7.62,13.38,14.59
6037214502,14000US06037214502,Census Tract 2145.02,"Census Tract 2145.02, Los Angeles County, California",ca,140,0,ACSSF,4496,,,,,6,37,,,,214502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2485,248,155,44,45,129,64,93,143,13,201,178,185,259,198,207,323,9.98,6.24,1.77,1.81,5.19,2.58,3.74,5.75,0.52,8.09,7.16,7.44,10.42,7.97,8.33,13
6037214503,14000US06037214503,Census Tract 2145.03,"Census Tract 2145.03, Los Angeles County, California",ca,140,0,ACSSF,4497,,,,,6,37,,,,214503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1545,102,55,25,77,41,5,66,64,15,67,260,209,178,80,141,160,6.6,3.56,1.62,4.98,2.65,0.32,4.27,4.14,0.97,4.34,16.83,13.53,11.52,5.18,9.13,10.36
6037214600,14000US06037214600,Census Tract 2146,"Census Tract 2146, Los Angeles County, California",ca,140,0,ACSSF,4498,,,,,6,37,,,,214600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1357,64,7,51,71,19,29,29,8,39,41,96,249,142,93,203,216,4.72,0.52,3.76,5.23,1.4,2.14,2.14,0.59,2.87,3.02,7.07,18.35,10.46,6.85,14.96,15.92
6037214700,14000US06037214700,Census Tract 2147,"Census Tract 2147, Los Angeles County, California",ca,140,0,ACSSF,4499,,,,,6,37,,,,214700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1187,72,18,0,17,54,32,18,27,11,100,62,153,178,70,109,266,6.07,1.52,0,1.43,4.55,2.7,1.52,2.27,0.93,8.42,5.22,12.89,15,5.9,9.18,22.41
6037214800,14000US06037214800,Census Tract 2148,"Census Tract 2148, Los Angeles County, California",ca,140,0,ACSSF,4500,,,,,6,37,,,,214800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1419,65,32,15,26,37,7,30,15,8,87,114,178,262,158,166,219,4.58,2.26,1.06,1.83,2.61,0.49,2.11,1.06,0.56,6.13,8.03,12.54,18.46,11.13,11.7,15.43
6037214901,14000US06037214901,Census Tract 2149.01,"Census Tract 2149.01, Los Angeles County, California",ca,140,0,ACSSF,4501,,,,,6,37,,,,214901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2104,133,147,26,31,29,24,59,102,74,203,354,216,84,244,66,312,6.32,6.99,1.24,1.47,1.38,1.14,2.8,4.85,3.52,9.65,16.83,10.27,3.99,11.6,3.14,14.83
6037214902,14000US06037214902,Census Tract 2149.02,"Census Tract 2149.02, Los Angeles County, California",ca,140,0,ACSSF,4502,,,,,6,37,,,,214902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1612,104,0,67,60,50,71,20,52,30,187,137,250,115,143,112,214,6.45,0,4.16,3.72,3.1,4.4,1.24,3.23,1.86,11.6,8.5,15.51,7.13,8.87,6.95,13.28
6037215101,14000US06037215101,Census Tract 2151.01,"Census Tract 2151.01, Los Angeles County, California",ca,140,0,ACSSF,4503,,,,,6,37,,,,215101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1674,111,65,50,59,29,87,36,93,0,165,348,89,132,98,82,230,6.63,3.88,2.99,3.52,1.73,5.2,2.15,5.56,0,9.86,20.79,5.32,7.89,5.85,4.9,13.74
6037215102,14000US06037215102,Census Tract 2151.02,"Census Tract 2151.02, Los Angeles County, California",ca,140,0,ACSSF,4504,,,,,6,37,,,,215102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1946,105,57,89,49,0,160,75,108,43,204,258,299,181,111,145,62,5.4,2.93,4.57,2.52,0,8.22,3.85,5.55,2.21,10.48,13.26,15.36,9.3,5.7,7.45,3.19
6037216100,14000US06037216100,Census Tract 2161,"Census Tract 2161, Los Angeles County, California",ca,140,0,ACSSF,4505,,,,,6,37,,,,216100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,995,62,18,3,22,28,17,7,44,32,22,115,115,137,46,104,223,6.23,1.81,0.3,2.21,2.81,1.71,0.7,4.42,3.22,2.21,11.56,11.56,13.77,4.62,10.45,22.41
6037216200,14000US06037216200,Census Tract 2162,"Census Tract 2162, Los Angeles County, California",ca,140,0,ACSSF,4506,,,,,6,37,,,,216200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2669,128,99,58,37,82,132,61,100,58,155,232,275,351,173,293,435,4.8,3.71,2.17,1.39,3.07,4.95,2.29,3.75,2.17,5.81,8.69,10.3,13.15,6.48,10.98,16.3
6037216300,14000US06037216300,Census Tract 2163,"Census Tract 2163, Los Angeles County, California",ca,140,0,ACSSF,4507,,,,,6,37,,,,216300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2285,58,66,0,83,125,65,40,19,92,95,269,357,123,121,313,459,2.54,2.89,0,3.63,5.47,2.84,1.75,0.83,4.03,4.16,11.77,15.62,5.38,5.3,13.7,20.09
6037216401,14000US06037216401,Census Tract 2164.01,"Census Tract 2164.01, Los Angeles County, California",ca,140,0,ACSSF,4508,,,,,6,37,,,,216401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1940,209,150,41,180,132,54,94,64,45,44,201,235,149,97,79,166,10.77,7.73,2.11,9.28,6.8,2.78,4.85,3.3,2.32,2.27,10.36,12.11,7.68,5,4.07,8.56
6037216402,14000US06037216402,Census Tract 2164.02,"Census Tract 2164.02, Los Angeles County, California",ca,140,0,ACSSF,4509,,,,,6,37,,,,216402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1314,65,143,101,49,36,82,27,9,19,80,56,146,133,51,101,216,4.95,10.88,7.69,3.73,2.74,6.24,2.05,0.68,1.45,6.09,4.26,11.11,10.12,3.88,7.69,16.44
6037216700,14000US06037216700,Census Tract 2167,"Census Tract 2167, Los Angeles County, California",ca,140,0,ACSSF,4510,,,,,6,37,,,,216700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1623,70,81,56,67,55,103,29,55,12,110,207,179,147,119,181,152,4.31,4.99,3.45,4.13,3.39,6.35,1.79,3.39,0.74,6.78,12.75,11.03,9.06,7.33,11.15,9.37
6037216800,14000US06037216800,Census Tract 2168,"Census Tract 2168, Los Angeles County, California",ca,140,0,ACSSF,4511,,,,,6,37,,,,216800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1361,87,7,46,37,46,25,9,24,53,137,150,170,141,92,89,248,6.39,0.51,3.38,2.72,3.38,1.84,0.66,1.76,3.89,10.07,11.02,12.49,10.36,6.76,6.54,18.22
6037216900,14000US06037216900,Census Tract 2169,"Census Tract 2169, Los Angeles County, California",ca,140,0,ACSSF,4512,,,,,6,37,,,,216900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2547,149,56,114,179,61,89,151,93,29,248,139,188,250,230,189,382,5.85,2.2,4.48,7.03,2.39,3.49,5.93,3.65,1.14,9.74,5.46,7.38,9.82,9.03,7.42,15
6037217001,14000US06037217001,Census Tract 2170.01,"Census Tract 2170.01, Los Angeles County, California",ca,140,0,ACSSF,4513,,,,,6,37,,,,217001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,989,98,67,0,65,7,12,0,40,27,40,118,41,118,122,55,179,9.91,6.77,0,6.57,0.71,1.21,0,4.04,2.73,4.04,11.93,4.15,11.93,12.34,5.56,18.1
6037217002,14000US06037217002,Census Tract 2170.02,"Census Tract 2170.02, Los Angeles County, California",ca,140,0,ACSSF,4514,,,,,6,37,,,,217002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2121,132,16,10,113,87,69,35,89,63,176,226,386,179,171,147,222,6.22,0.75,0.47,5.33,4.1,3.25,1.65,4.2,2.97,8.3,10.66,18.2,8.44,8.06,6.93,10.47
6037217100,14000US06037217100,Census Tract 2171,"Census Tract 2171, Los Angeles County, California",ca,140,0,ACSSF,4515,,,,,6,37,,,,217100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2472,98,148,20,126,95,76,38,84,164,249,331,406,205,127,89,216,3.96,5.99,0.81,5.1,3.84,3.07,1.54,3.4,6.63,10.07,13.39,16.42,8.29,5.14,3.6,8.74
6037217200,14000US06037217200,Census Tract 2172,"Census Tract 2172, Los Angeles County, California",ca,140,0,ACSSF,4516,,,,,6,37,,,,217200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1618,92,65,74,65,81,107,129,31,28,106,133,230,143,67,115,152,5.69,4.02,4.57,4.02,5.01,6.61,7.97,1.92,1.73,6.55,8.22,14.22,8.84,4.14,7.11,9.39
6037218110,14000US06037218110,Census Tract 2181.10,"Census Tract 2181.10, Los Angeles County, California",ca,140,0,ACSSF,4517,,,,,6,37,,,,218110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1141,108,95,32,93,36,51,115,96,90,77,82,39,71,32,36,88,9.47,8.33,2.8,8.15,3.16,4.47,10.08,8.41,7.89,6.75,7.19,3.42,6.22,2.8,3.16,7.71
6037218120,14000US06037218120,Census Tract 2181.20,"Census Tract 2181.20, Los Angeles County, California",ca,140,0,ACSSF,4518,,,,,6,37,,,,218120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1377,133,45,108,95,100,145,105,99,44,200,40,77,71,33,34,48,9.66,3.27,7.84,6.9,7.26,10.53,7.63,7.19,3.2,14.52,2.9,5.59,5.16,2.4,2.47,3.49
6037218210,14000US06037218210,Census Tract 2182.10,"Census Tract 2182.10, Los Angeles County, California",ca,140,0,ACSSF,4519,,,,,6,37,,,,218210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1173,107,106,122,145,19,105,114,37,56,78,62,84,81,13,36,8,9.12,9.04,10.4,12.36,1.62,8.95,9.72,3.15,4.77,6.65,5.29,7.16,6.91,1.11,3.07,0.68
6037218220,14000US06037218220,Census Tract 2182.20,"Census Tract 2182.20, Los Angeles County, California",ca,140,0,ACSSF,4520,,,,,6,37,,,,218220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,87,119,168,43,78,36,103,74,88,152,45,194,117,55,47,94,5.8,7.93,11.2,2.87,5.2,2.4,6.87,4.93,5.87,10.13,3,12.93,7.8,3.67,3.13,6.27
6037218300,14000US06037218300,Census Tract 2183,"Census Tract 2183, Los Angeles County, California",ca,140,0,ACSSF,4521,,,,,6,37,,,,218300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2161,121,156,239,47,99,137,162,54,15,346,158,255,153,53,114,52,5.6,7.22,11.06,2.17,4.58,6.34,7.5,2.5,0.69,16.01,7.31,11.8,7.08,2.45,5.28,2.41
6037218400,14000US06037218400,Census Tract 2184,"Census Tract 2184, Los Angeles County, California",ca,140,0,ACSSF,4522,,,,,6,37,,,,218400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1413,80,66,60,83,140,114,29,51,24,93,236,112,185,71,42,27,5.66,4.67,4.25,5.87,9.91,8.07,2.05,3.61,1.7,6.58,16.7,7.93,13.09,5.02,2.97,1.91
6037218500,14000US06037218500,Census Tract 2185,"Census Tract 2185, Los Angeles County, California",ca,140,0,ACSSF,4523,,,,,6,37,,,,218500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,977,65,106,58,88,88,32,21,65,41,53,125,87,63,32,22,31,6.65,10.85,5.94,9.01,9.01,3.28,2.15,6.65,4.2,5.42,12.79,8.9,6.45,3.28,2.25,3.17
6037218600,14000US06037218600,Census Tract 2186,"Census Tract 2186, Los Angeles County, California",ca,140,0,ACSSF,4524,,,,,6,37,,,,218600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1084,108,26,17,105,46,42,10,106,54,73,127,204,41,27,84,14,9.96,2.4,1.57,9.69,4.24,3.87,0.92,9.78,4.98,6.73,11.72,18.82,3.78,2.49,7.75,1.29
6037218701,14000US06037218701,Census Tract 2187.01,"Census Tract 2187.01, Los Angeles County, California",ca,140,0,ACSSF,4525,,,,,6,37,,,,218701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,871,68,46,28,41,62,26,28,58,41,142,50,87,42,43,29,80,7.81,5.28,3.21,4.71,7.12,2.99,3.21,6.66,4.71,16.3,5.74,9.99,4.82,4.94,3.33,9.18
6037218702,14000US06037218702,Census Tract 2187.02,"Census Tract 2187.02, Los Angeles County, California",ca,140,0,ACSSF,4526,,,,,6,37,,,,218702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,810,80,90,72,39,48,59,89,12,33,91,57,64,28,5,24,19,9.88,11.11,8.89,4.81,5.93,7.28,10.99,1.48,4.07,11.23,7.04,7.9,3.46,0.62,2.96,2.35
6037218800,14000US06037218800,Census Tract 2188,"Census Tract 2188, Los Angeles County, California",ca,140,0,ACSSF,4527,,,,,6,37,,,,218800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,960,75,27,45,49,46,50,38,94,49,66,137,90,89,50,51,4,7.81,2.81,4.69,5.1,4.79,5.21,3.96,9.79,5.1,6.88,14.27,9.38,9.27,5.21,5.31,0.42
6037218900,14000US06037218900,Census Tract 2189,"Census Tract 2189, Los Angeles County, California",ca,140,0,ACSSF,4528,,,,,6,37,,,,218900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2042,128,346,89,102,84,153,171,130,102,126,126,213,93,40,99,40,6.27,16.94,4.36,5,4.11,7.49,8.37,6.37,5,6.17,6.17,10.43,4.55,1.96,4.85,1.96
6037219010,14000US06037219010,Census Tract 2190.10,"Census Tract 2190.10, Los Angeles County, California",ca,140,0,ACSSF,4529,,,,,6,37,,,,219010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,890,64,79,17,50,44,30,56,36,0,85,121,164,28,38,53,25,7.19,8.88,1.91,5.62,4.94,3.37,6.29,4.04,0,9.55,13.6,18.43,3.15,4.27,5.96,2.81
6037219020,14000US06037219020,Census Tract 2190.20,"Census Tract 2190.20, Los Angeles County, California",ca,140,0,ACSSF,4530,,,,,6,37,,,,219020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1449,93,69,127,125,72,42,28,54,25,183,253,105,106,99,27,41,6.42,4.76,8.76,8.63,4.97,2.9,1.93,3.73,1.73,12.63,17.46,7.25,7.32,6.83,1.86,2.83
6037219300,14000US06037219300,Census Tract 2193,"Census Tract 2193, Los Angeles County, California",ca,140,0,ACSSF,4531,,,,,6,37,,,,219300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1441,157,112,84,234,23,101,76,49,27,29,213,191,95,30,6,14,10.9,7.77,5.83,16.24,1.6,7.01,5.27,3.4,1.87,2.01,14.78,13.25,6.59,2.08,0.42,0.97
6037219500,14000US06037219500,Census Tract 2195,"Census Tract 2195, Los Angeles County, California",ca,140,0,ACSSF,4532,,,,,6,37,,,,219500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,749,56,20,42,15,36,24,16,24,0,120,55,140,53,66,46,36,7.48,2.67,5.61,2,4.81,3.2,2.14,3.2,0,16.02,7.34,18.69,7.08,8.81,6.14,4.81
6037219700,14000US06037219700,Census Tract 2197,"Census Tract 2197, Los Angeles County, California",ca,140,0,ACSSF,4533,,,,,6,37,,,,219700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1372,99,111,99,24,101,69,67,68,28,129,111,222,109,78,57,0,7.22,8.09,7.22,1.75,7.36,5.03,4.88,4.96,2.04,9.4,8.09,16.18,7.94,5.69,4.15,0
6037219800,14000US06037219800,Census Tract 2198,"Census Tract 2198, Los Angeles County, California",ca,140,0,ACSSF,4534,,,,,6,37,,,,219800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,989,107,57,84,69,110,41,48,41,29,90,93,115,28,23,48,6,10.82,5.76,8.49,6.98,11.12,4.15,4.85,4.15,2.93,9.1,9.4,11.63,2.83,2.33,4.85,0.61
6037219901,14000US06037219901,Census Tract 2199.01,"Census Tract 2199.01, Los Angeles County, California",ca,140,0,ACSSF,4535,,,,,6,37,,,,219901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1483,350,69,75,98,123,94,76,44,39,73,121,156,26,139,0,0,23.6,4.65,5.06,6.61,8.29,6.34,5.12,2.97,2.63,4.92,8.16,10.52,1.75,9.37,0,0
6037219902,14000US06037219902,Census Tract 2199.02,"Census Tract 2199.02, Los Angeles County, California",ca,140,0,ACSSF,4536,,,,,6,37,,,,219902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1202,39,42,61,48,93,167,69,45,54,121,82,150,119,24,15,73,3.24,3.49,5.07,3.99,7.74,13.89,5.74,3.74,4.49,10.07,6.82,12.48,9.9,2,1.25,6.07
6037220000,14000US06037220000,Census Tract 2200,"Census Tract 2200, Los Angeles County, California",ca,140,0,ACSSF,4537,,,,,6,37,,,,220000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1997,227,113,158,106,33,108,136,100,174,74,192,162,180,63,53,118,11.37,5.66,7.91,5.31,1.65,5.41,6.81,5.01,8.71,3.71,9.61,8.11,9.01,3.15,2.65,5.91
6037220100,14000US06037220100,Census Tract 2201,"Census Tract 2201, Los Angeles County, California",ca,140,0,ACSSF,4538,,,,,6,37,,,,220100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1038,89,95,52,19,81,66,41,10,39,65,52,161,84,47,46,91,8.57,9.15,5.01,1.83,7.8,6.36,3.95,0.96,3.76,6.26,5.01,15.51,8.09,4.53,4.43,8.77
6037221110,14000US06037221110,Census Tract 2211.10,"Census Tract 2211.10, Los Angeles County, California",ca,140,0,ACSSF,4539,,,,,6,37,,,,221110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1065,86,45,152,94,134,121,86,45,54,74,79,46,26,0,23,0,8.08,4.23,14.27,8.83,12.58,11.36,8.08,4.23,5.07,6.95,7.42,4.32,2.44,0,2.16,0
6037221120,14000US06037221120,Census Tract 2211.20,"Census Tract 2211.20, Los Angeles County, California",ca,140,0,ACSSF,4540,,,,,6,37,,,,221120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,848,37,73,93,53,87,58,79,30,48,80,70,31,46,58,0,5,4.36,8.61,10.97,6.25,10.26,6.84,9.32,3.54,5.66,9.43,8.25,3.66,5.42,6.84,0,0.59
6037221210,14000US06037221210,Census Tract 2212.10,"Census Tract 2212.10, Los Angeles County, California",ca,140,0,ACSSF,4541,,,,,6,37,,,,221210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884,37,63,69,60,129,12,37,40,69,49,81,114,35,23,45,21,4.19,7.13,7.81,6.79,14.59,1.36,4.19,4.52,7.81,5.54,9.16,12.9,3.96,2.6,5.09,2.38
6037221220,14000US06037221220,Census Tract 2212.20,"Census Tract 2212.20, Los Angeles County, California",ca,140,0,ACSSF,4542,,,,,6,37,,,,221220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1028,38,72,105,33,27,155,61,75,32,132,77,95,24,24,78,0,3.7,7,10.21,3.21,2.63,15.08,5.93,7.3,3.11,12.84,7.49,9.24,2.33,2.33,7.59,0
6037221302,14000US06037221302,Census Tract 2213.02,"Census Tract 2213.02, Los Angeles County, California",ca,140,0,ACSSF,4543,,,,,6,37,,,,221302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1382,38,126,58,139,55,149,90,65,86,158,130,97,8,22,90,71,2.75,9.12,4.2,10.06,3.98,10.78,6.51,4.7,6.22,11.43,9.41,7.02,0.58,1.59,6.51,5.14
