Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_A12001_001,SE_A12001_002,SE_A12001_003,SE_A12001_004,SE_A12001_005,SE_A12001_006,SE_A12001_007,SE_A12001_008,PCT_SE_A12001_002,PCT_SE_A12001_003,PCT_SE_A12001_004,PCT_SE_A12001_005,PCT_SE_A12001_006,PCT_SE_A12001_007,PCT_SE_A12001_008
6037113101,14000US06037113101,Census Tract 1131.01,"Census Tract 1131.01, Los Angeles County, California",ca,140,0,ACSSF,3955,,,,,6,37,,,,113101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2807,182,797,820,605,261,101,41,6.48,28.39,29.21,21.55,9.3,3.6,1.46
6037113102,14000US06037113102,Census Tract 1131.02,"Census Tract 1131.02, Los Angeles County, California",ca,140,0,ACSSF,3956,,,,,6,37,,,,113102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2284,110,355,621,704,303,126,65,4.82,15.54,27.19,30.82,13.27,5.52,2.85
6037113211,14000US06037113211,Census Tract 1132.11,"Census Tract 1132.11, Los Angeles County, California",ca,140,0,ACSSF,3957,,,,,6,37,,,,113211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3109,123,472,1083,962,391,32,46,3.96,15.18,34.83,30.94,12.58,1.03,1.48
6037113212,14000US06037113212,Census Tract 1132.12,"Census Tract 1132.12, Los Angeles County, California",ca,140,0,ACSSF,3958,,,,,6,37,,,,113212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2436,163,537,794,602,241,70,29,6.69,22.04,32.59,24.71,9.89,2.87,1.19
6037113213,14000US06037113213,Census Tract 1132.13,"Census Tract 1132.13, Los Angeles County, California",ca,140,0,ACSSF,3959,,,,,6,37,,,,113213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3702,299,866,1155,912,351,99,20,8.08,23.39,31.2,24.64,9.48,2.67,0.54
6037113231,14000US06037113231,Census Tract 1132.31,"Census Tract 1132.31, Los Angeles County, California",ca,140,0,ACSSF,3960,,,,,6,37,,,,113231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1724,88,231,572,597,164,41,31,5.1,13.4,33.18,34.63,9.51,2.38,1.8
6037113232,14000US06037113232,Census Tract 1132.32,"Census Tract 1132.32, Los Angeles County, California",ca,140,0,ACSSF,3961,,,,,6,37,,,,113232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3349,356,568,1015,851,352,90,117,10.63,16.96,30.31,25.41,10.51,2.69,3.49
6037113233,14000US06037113233,Census Tract 1132.33,"Census Tract 1132.33, Los Angeles County, California",ca,140,0,ACSSF,3962,,,,,6,37,,,,113233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5051,970,1480,1443,976,145,22,15,19.2,29.3,28.57,19.32,2.87,0.44,0.3
6037113234,14000US06037113234,Census Tract 1132.34,"Census Tract 1132.34, Los Angeles County, California",ca,140,0,ACSSF,3963,,,,,6,37,,,,113234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3218,780,755,926,530,154,28,45,24.24,23.46,28.78,16.47,4.79,0.87,1.4
6037113235,14000US06037113235,Census Tract 1132.35,"Census Tract 1132.35, Los Angeles County, California",ca,140,0,ACSSF,3964,,,,,6,37,,,,113235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1301,53,267,470,369,118,18,6,4.07,20.52,36.13,28.36,9.07,1.38,0.46
6037113237,14000US06037113237,Census Tract 1132.37,"Census Tract 1132.37, Los Angeles County, California",ca,140,0,ACSSF,3965,,,,,6,37,,,,113237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2982,279,666,932,720,279,67,39,9.36,22.33,31.25,24.14,9.36,2.25,1.31
6037113301,14000US06037113301,Census Tract 1133.01,"Census Tract 1133.01, Los Angeles County, California",ca,140,0,ACSSF,3966,,,,,6,37,,,,113301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1960,148,249,515,666,261,95,26,7.55,12.7,26.28,33.98,13.32,4.85,1.33
6037113303,14000US06037113303,Census Tract 1133.03,"Census Tract 1133.03, Los Angeles County, California",ca,140,0,ACSSF,3967,,,,,6,37,,,,113303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3096,320,805,1039,607,208,66,51,10.34,26,33.56,19.61,6.72,2.13,1.65
6037113321,14000US06037113321,Census Tract 1133.21,"Census Tract 1133.21, Los Angeles County, California",ca,140,0,ACSSF,3968,,,,,6,37,,,,113321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4480,430,762,1374,1420,421,61,12,9.6,17.01,30.67,31.7,9.4,1.36,0.27
6037113322,14000US06037113322,Census Tract 1133.22,"Census Tract 1133.22, Los Angeles County, California",ca,140,0,ACSSF,3969,,,,,6,37,,,,113322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3481,388,485,1290,773,329,132,84,11.15,13.93,37.06,22.21,9.45,3.79,2.41
6037113401,14000US06037113401,Census Tract 1134.01,"Census Tract 1134.01, Los Angeles County, California",ca,140,0,ACSSF,3970,,,,,6,37,,,,113401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4483,663,725,1186,1551,276,49,33,14.79,16.17,26.46,34.6,6.16,1.09,0.74
6037113421,14000US06037113421,Census Tract 1134.21,"Census Tract 1134.21, Los Angeles County, California",ca,140,0,ACSSF,3971,,,,,6,37,,,,113421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4326,874,1188,1507,556,152,25,24,20.2,27.46,34.84,12.85,3.51,0.58,0.55
6037113422,14000US06037113422,Census Tract 1134.22,"Census Tract 1134.22, Los Angeles County, California",ca,140,0,ACSSF,3972,,,,,6,37,,,,113422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4589,856,1262,1199,979,232,39,22,18.65,27.5,26.13,21.33,5.06,0.85,0.48
6037115101,14000US06037115101,Census Tract 1151.01,"Census Tract 1151.01, Los Angeles County, California",ca,140,0,ACSSF,3973,,,,,6,37,,,,115101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3732,160,613,1130,1034,478,278,39,4.29,16.43,30.28,27.71,12.81,7.45,1.05
6037115103,14000US06037115103,Census Tract 1151.03,"Census Tract 1151.03, Los Angeles County, California",ca,140,0,ACSSF,3974,,,,,6,37,,,,115103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274,0,9,123,87,31,12,12,0,3.28,44.89,31.75,11.31,4.38,4.38
6037115104,14000US06037115104,Census Tract 1151.04,"Census Tract 1151.04, Los Angeles County, California",ca,140,0,ACSSF,3975,,,,,6,37,,,,115104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2415,256,392,633,721,211,151,51,10.6,16.23,26.21,29.86,8.74,6.25,2.11
6037115201,14000US06037115201,Census Tract 1152.01,"Census Tract 1152.01, Los Angeles County, California",ca,140,0,ACSSF,3976,,,,,6,37,,,,115201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4370,372,710,1239,1362,534,0,153,8.51,16.25,28.35,31.17,12.22,0,3.5
6037115202,14000US06037115202,Census Tract 1152.02,"Census Tract 1152.02, Los Angeles County, California",ca,140,0,ACSSF,3977,,,,,6,37,,,,115202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3660,280,653,1101,1094,384,90,58,7.65,17.84,30.08,29.89,10.49,2.46,1.58
6037115301,14000US06037115301,Census Tract 1153.01,"Census Tract 1153.01, Los Angeles County, California",ca,140,0,ACSSF,3978,,,,,6,37,,,,115301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3328,271,623,1153,879,282,77,43,8.14,18.72,34.65,26.41,8.47,2.31,1.29
6037115302,14000US06037115302,Census Tract 1153.02,"Census Tract 1153.02, Los Angeles County, California",ca,140,0,ACSSF,3979,,,,,6,37,,,,115302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2471,768,585,686,348,68,12,4,31.08,23.67,27.76,14.08,2.75,0.49,0.16
6037115401,14000US06037115401,Census Tract 1154.01,"Census Tract 1154.01, Los Angeles County, California",ca,140,0,ACSSF,3980,,,,,6,37,,,,115401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4121,751,894,1338,761,247,107,23,18.22,21.69,32.47,18.47,5.99,2.6,0.56
6037115403,14000US06037115403,Census Tract 1154.03,"Census Tract 1154.03, Los Angeles County, California",ca,140,0,ACSSF,3981,,,,,6,37,,,,115403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2353,611,615,489,449,134,39,16,25.97,26.14,20.78,19.08,5.69,1.66,0.68
6037115404,14000US06037115404,Census Tract 1154.04,"Census Tract 1154.04, Los Angeles County, California",ca,140,0,ACSSF,3982,,,,,6,37,,,,115404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2059,342,636,643,338,61,19,20,16.61,30.89,31.23,16.42,2.96,0.92,0.97
6037117101,14000US06037117101,Census Tract 1171.01,"Census Tract 1171.01, Los Angeles County, California",ca,140,0,ACSSF,3983,,,,,6,37,,,,117101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3217,662,744,564,1066,168,4,9,20.58,23.13,17.53,33.14,5.22,0.12,0.28
6037117102,14000US06037117102,Census Tract 1171.02,"Census Tract 1171.02, Los Angeles County, California",ca,140,0,ACSSF,3984,,,,,6,37,,,,117102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1914,480,458,580,274,83,30,9,25.08,23.93,30.3,14.32,4.34,1.57,0.47
6037117201,14000US06037117201,Census Tract 1172.01,"Census Tract 1172.01, Los Angeles County, California",ca,140,0,ACSSF,3985,,,,,6,37,,,,117201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2668,658,790,636,440,109,20,15,24.66,29.61,23.84,16.49,4.09,0.75,0.56
6037117202,14000US06037117202,Census Tract 1172.02,"Census Tract 1172.02, Los Angeles County, California",ca,140,0,ACSSF,3986,,,,,6,37,,,,117202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1818,173,318,584,516,166,54,7,9.52,17.49,32.12,28.38,9.13,2.97,0.39
6037117301,14000US06037117301,Census Tract 1173.01,"Census Tract 1173.01, Los Angeles County, California",ca,140,0,ACSSF,3987,,,,,6,37,,,,117301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2929,254,379,1018,1035,209,23,11,8.67,12.94,34.76,35.34,7.14,0.79,0.38
6037117302,14000US06037117302,Census Tract 1173.02,"Census Tract 1173.02, Los Angeles County, California",ca,140,0,ACSSF,3988,,,,,6,37,,,,117302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3689,436,818,928,1034,351,99,23,11.82,22.17,25.16,28.03,9.51,2.68,0.62
6037117303,14000US06037117303,Census Tract 1173.03,"Census Tract 1173.03, Los Angeles County, California",ca,140,0,ACSSF,3989,,,,,6,37,,,,117303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2376,322,598,704,569,157,19,7,13.55,25.17,29.63,23.95,6.61,0.8,0.29
6037117404,14000US06037117404,Census Tract 1174.04,"Census Tract 1174.04, Los Angeles County, California",ca,140,0,ACSSF,3990,,,,,6,37,,,,117404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3324,443,1021,785,845,185,32,13,13.33,30.72,23.62,25.42,5.57,0.96,0.39
6037117405,14000US06037117405,Census Tract 1174.05,"Census Tract 1174.05, Los Angeles County, California",ca,140,0,ACSSF,3991,,,,,6,37,,,,117405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1892,921,516,321,122,12,0,0,48.68,27.27,16.97,6.45,0.63,0,0
6037117407,14000US06037117407,Census Tract 1174.07,"Census Tract 1174.07, Los Angeles County, California",ca,140,0,ACSSF,3992,,,,,6,37,,,,117407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2104,1150,602,244,81,9,12,6,54.66,28.61,11.6,3.85,0.43,0.57,0.29
6037117408,14000US06037117408,Census Tract 1174.08,"Census Tract 1174.08, Los Angeles County, California",ca,140,0,ACSSF,3993,,,,,6,37,,,,117408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1735,650,527,347,194,9,8,0,37.46,30.37,20,11.18,0.52,0.46,0
6037117510,14000US06037117510,Census Tract 1175.10,"Census Tract 1175.10, Los Angeles County, California",ca,140,0,ACSSF,3994,,,,,6,37,,,,117510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2064,829,694,402,130,9,0,0,40.16,33.62,19.48,6.3,0.44,0,0
6037117520,14000US06037117520,Census Tract 1175.20,"Census Tract 1175.20, Los Angeles County, California",ca,140,0,ACSSF,3995,,,,,6,37,,,,117520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2207,977,535,469,226,0,0,0,44.27,24.24,21.25,10.24,0,0,0
6037117530,14000US06037117530,Census Tract 1175.30,"Census Tract 1175.30, Los Angeles County, California",ca,140,0,ACSSF,3996,,,,,6,37,,,,117530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3864,1438,1089,858,392,70,8,9,37.22,28.18,22.2,10.14,1.81,0.21,0.23
6037119001,14000US06037119001,Census Tract 1190.01,"Census Tract 1190.01, Los Angeles County, California",ca,140,0,ACSSF,3997,,,,,6,37,,,,119001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2775,1049,768,604,284,42,12,16,37.8,27.68,21.77,10.23,1.51,0.43,0.58
6037119002,14000US06037119002,Census Tract 1190.02,"Census Tract 1190.02, Los Angeles County, California",ca,140,0,ACSSF,3998,,,,,6,37,,,,119002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5311,2211,1367,1081,555,77,20,0,41.63,25.74,20.35,10.45,1.45,0.38,0
6037119201,14000US06037119201,Census Tract 1192.01,"Census Tract 1192.01, Los Angeles County, California",ca,140,0,ACSSF,3999,,,,,6,37,,,,119201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2730,988,666,688,290,86,1,11,36.19,24.4,25.2,10.62,3.15,0.04,0.4
6037119202,14000US06037119202,Census Tract 1192.02,"Census Tract 1192.02, Los Angeles County, California",ca,140,0,ACSSF,4000,,,,,6,37,,,,119202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3171,1228,895,780,261,7,0,0,38.73,28.22,24.6,8.23,0.22,0,0
6037119310,14000US06037119310,Census Tract 1193.10,"Census Tract 1193.10, Los Angeles County, California",ca,140,0,ACSSF,4001,,,,,6,37,,,,119310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2736,887,717,789,288,45,10,0,32.42,26.21,28.84,10.53,1.64,0.37,0
6037119320,14000US06037119320,Census Tract 1193.20,"Census Tract 1193.20, Los Angeles County, California",ca,140,0,ACSSF,4002,,,,,6,37,,,,119320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2786,1063,645,547,478,31,15,7,38.16,23.15,19.63,17.16,1.11,0.54,0.25
6037119340,14000US06037119340,Census Tract 1193.40,"Census Tract 1193.40, Los Angeles County, California",ca,140,0,ACSSF,4003,,,,,6,37,,,,119340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2220,1308,517,245,114,36,0,0,58.92,23.29,11.04,5.14,1.62,0,0
6037119341,14000US06037119341,Census Tract 1193.41,"Census Tract 1193.41, Los Angeles County, California",ca,140,0,ACSSF,4004,,,,,6,37,,,,119341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2032,673,537,323,434,41,21,3,33.12,26.43,15.9,21.36,2.02,1.03,0.15
6037119342,14000US06037119342,Census Tract 1193.42,"Census Tract 1193.42, Los Angeles County, California",ca,140,0,ACSSF,4005,,,,,6,37,,,,119342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1838,569,560,362,284,53,6,4,30.96,30.47,19.7,15.45,2.88,0.33,0.22
6037119400,14000US06037119400,Census Tract 1194,"Census Tract 1194, Los Angeles County, California",ca,140,0,ACSSF,4006,,,,,6,37,,,,119400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3779,1491,911,861,383,101,0,32,39.45,24.11,22.78,10.13,2.67,0,0.85
6037119700,14000US06037119700,Census Tract 1197,"Census Tract 1197, Los Angeles County, California",ca,140,0,ACSSF,4007,,,,,6,37,,,,119700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3490,721,764,951,918,96,15,25,20.66,21.89,27.25,26.3,2.75,0.43,0.72
6037119800,14000US06037119800,Census Tract 1198,"Census Tract 1198, Los Angeles County, California",ca,140,0,ACSSF,4008,,,,,6,37,,,,119800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4075,1246,1269,672,743,105,18,22,30.58,31.14,16.49,18.23,2.58,0.44,0.54
6037119900,14000US06037119900,Census Tract 1199,"Census Tract 1199, Los Angeles County, California",ca,140,0,ACSSF,4009,,,,,6,37,,,,119900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3397,882,1043,705,609,114,27,17,25.96,30.7,20.75,17.93,3.36,0.79,0.5
6037120010,14000US06037120010,Census Tract 1200.10,"Census Tract 1200.10, Los Angeles County, California",ca,140,0,ACSSF,4010,,,,,6,37,,,,120010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1694,598,458,349,227,29,33,0,35.3,27.04,20.6,13.4,1.71,1.95,0
6037120020,14000US06037120020,Census Tract 1200.20,"Census Tract 1200.20, Los Angeles County, California",ca,140,0,ACSSF,4011,,,,,6,37,,,,120020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2525,972,571,575,321,55,31,0,38.5,22.61,22.77,12.71,2.18,1.23,0
6037120030,14000US06037120030,Census Tract 1200.30,"Census Tract 1200.30, Los Angeles County, California",ca,140,0,ACSSF,4012,,,,,6,37,,,,120030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1608,828,423,242,81,25,5,4,51.49,26.31,15.05,5.04,1.55,0.31,0.25
6037120103,14000US06037120103,Census Tract 1201.03,"Census Tract 1201.03, Los Angeles County, California",ca,140,0,ACSSF,4013,,,,,6,37,,,,120103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1959,945,646,245,115,8,0,0,48.24,32.98,12.51,5.87,0.41,0,0
6037120104,14000US06037120104,Census Tract 1201.04,"Census Tract 1201.04, Los Angeles County, California",ca,140,0,ACSSF,4014,,,,,6,37,,,,120104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1499,468,394,348,266,23,0,0,31.22,26.28,23.22,17.75,1.53,0,0
6037120105,14000US06037120105,Census Tract 1201.05,"Census Tract 1201.05, Los Angeles County, California",ca,140,0,ACSSF,4015,,,,,6,37,,,,120105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1880,713,472,426,219,33,17,0,37.93,25.11,22.66,11.65,1.76,0.9,0
6037120106,14000US06037120106,Census Tract 1201.06,"Census Tract 1201.06, Los Angeles County, California",ca,140,0,ACSSF,4016,,,,,6,37,,,,120106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2490,1263,643,313,220,23,28,0,50.72,25.82,12.57,8.84,0.92,1.12,0
6037120107,14000US06037120107,Census Tract 1201.07,"Census Tract 1201.07, Los Angeles County, California",ca,140,0,ACSSF,4017,,,,,6,37,,,,120107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1914,962,609,228,99,12,0,4,50.26,31.82,11.91,5.17,0.63,0,0.21
6037120108,14000US06037120108,Census Tract 1201.08,"Census Tract 1201.08, Los Angeles County, California",ca,140,0,ACSSF,4018,,,,,6,37,,,,120108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2973,1292,786,420,436,14,25,0,43.46,26.44,14.13,14.67,0.47,0.84,0
6037120300,14000US06037120300,Census Tract 1203,"Census Tract 1203, Los Angeles County, California",ca,140,0,ACSSF,4019,,,,,6,37,,,,120300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3671,1000,1034,813,696,73,14,41,27.24,28.17,22.15,18.96,1.99,0.38,1.12
6037120400,14000US06037120400,Census Tract 1204,"Census Tract 1204, Los Angeles County, California",ca,140,0,ACSSF,4020,,,,,6,37,,,,120400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4644,984,1314,1322,956,49,0,19,21.19,28.29,28.47,20.59,1.06,0,0.41
6037121010,14000US06037121010,Census Tract 1210.10,"Census Tract 1210.10, Los Angeles County, California",ca,140,0,ACSSF,4021,,,,,6,37,,,,121010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3421,998,669,720,913,113,3,5,29.17,19.56,21.05,26.69,3.3,0.09,0.15
6037121020,14000US06037121020,Census Tract 1210.20,"Census Tract 1210.20, Los Angeles County, California",ca,140,0,ACSSF,4022,,,,,6,37,,,,121020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2416,667,502,748,427,68,0,4,27.61,20.78,30.96,17.67,2.81,0,0.17
6037121101,14000US06037121101,Census Tract 1211.01,"Census Tract 1211.01, Los Angeles County, California",ca,140,0,ACSSF,4023,,,,,6,37,,,,121101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1949,623,544,388,338,31,20,5,31.97,27.91,19.91,17.34,1.59,1.03,0.26
6037121102,14000US06037121102,Census Tract 1211.02,"Census Tract 1211.02, Los Angeles County, California",ca,140,0,ACSSF,4024,,,,,6,37,,,,121102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1897,677,337,508,252,111,9,3,35.69,17.76,26.78,13.28,5.85,0.47,0.16
6037121210,14000US06037121210,Census Tract 1212.10,"Census Tract 1212.10, Los Angeles County, California",ca,140,0,ACSSF,4025,,,,,6,37,,,,121210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2197,845,457,426,329,88,20,32,38.46,20.8,19.39,14.97,4.01,0.91,1.46
6037121221,14000US06037121221,Census Tract 1212.21,"Census Tract 1212.21, Los Angeles County, California",ca,140,0,ACSSF,4026,,,,,6,37,,,,121221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1680,639,533,214,222,38,17,17,38.04,31.73,12.74,13.21,2.26,1.01,1.01
6037121222,14000US06037121222,Census Tract 1212.22,"Census Tract 1212.22, Los Angeles County, California",ca,140,0,ACSSF,4027,,,,,6,37,,,,121222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3120,1307,907,655,215,36,0,0,41.89,29.07,20.99,6.89,1.15,0,0
6037121600,14000US06037121600,Census Tract 1216,"Census Tract 1216, Los Angeles County, California",ca,140,0,ACSSF,4028,,,,,6,37,,,,121600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1915,325,421,568,443,137,5,16,16.97,21.98,29.66,23.13,7.15,0.26,0.84
6037121801,14000US06037121801,Census Tract 1218.01,"Census Tract 1218.01, Los Angeles County, California",ca,140,0,ACSSF,4029,,,,,6,37,,,,121801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002,633,552,491,245,71,0,10,31.62,27.57,24.53,12.24,3.55,0,0.5
6037121802,14000US06037121802,Census Tract 1218.02,"Census Tract 1218.02, Los Angeles County, California",ca,140,0,ACSSF,4030,,,,,6,37,,,,121802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2237,548,711,695,236,41,6,0,24.5,31.78,31.07,10.55,1.83,0.27,0
6037121900,14000US06037121900,Census Tract 1219,"Census Tract 1219, Los Angeles County, California",ca,140,0,ACSSF,4031,,,,,6,37,,,,121900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2520,960,825,449,199,44,14,29,38.1,32.74,17.82,7.9,1.75,0.56,1.15
6037122000,14000US06037122000,Census Tract 1220,"Census Tract 1220, Los Angeles County, California",ca,140,0,ACSSF,4032,,,,,6,37,,,,122000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4479,1108,1035,1354,732,218,18,14,24.74,23.11,30.23,16.34,4.87,0.4,0.31
6037122120,14000US06037122120,Census Tract 1221.20,"Census Tract 1221.20, Los Angeles County, California",ca,140,0,ACSSF,4033,,,,,6,37,,,,122120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2963,1058,845,745,268,39,8,0,35.71,28.52,25.14,9.04,1.32,0.27,0
6037122121,14000US06037122121,Census Tract 1221.21,"Census Tract 1221.21, Los Angeles County, California",ca,140,0,ACSSF,4034,,,,,6,37,,,,122121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1749,659,420,408,218,18,26,0,37.68,24.01,23.33,12.46,1.03,1.49,0
6037122122,14000US06037122122,Census Tract 1221.22,"Census Tract 1221.22, Los Angeles County, California",ca,140,0,ACSSF,4035,,,,,6,37,,,,122122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1516,768,406,256,60,7,14,5,50.66,26.78,16.89,3.96,0.46,0.92,0.33
6037122200,14000US06037122200,Census Tract 1222,"Census Tract 1222, Los Angeles County, California",ca,140,0,ACSSF,4036,,,,,6,37,,,,122200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2336,909,635,510,197,73,5,7,38.91,27.18,21.83,8.43,3.12,0.21,0.3
6037122410,14000US06037122410,Census Tract 1224.10,"Census Tract 1224.10, Los Angeles County, California",ca,140,0,ACSSF,4037,,,,,6,37,,,,122410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2144,882,515,475,195,57,20,0,41.14,24.02,22.15,9.1,2.66,0.93,0
6037122420,14000US06037122420,Census Tract 1224.20,"Census Tract 1224.20, Los Angeles County, California",ca,140,0,ACSSF,4038,,,,,6,37,,,,122420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2933,1020,763,752,253,90,15,40,34.78,26.01,25.64,8.63,3.07,0.51,1.36
6037123010,14000US06037123010,Census Tract 1230.10,"Census Tract 1230.10, Los Angeles County, California",ca,140,0,ACSSF,4039,,,,,6,37,,,,123010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2368,969,746,487,127,32,0,7,40.92,31.5,20.57,5.36,1.35,0,0.3
